sha256,modify num,node num,edge num,,,,,,
8920FE39F2E34C274552F5BFEC79D05E56A9B1CD13B6911C94109AEEBE04CB64,2,1248,3312,,,,,,
89223B64C6DC1AD3C6C797D92000CF3ABB80B37F85A19C2FE2B272D7AC9199D4,5,1773,7810,,,,,,
8939B8649860BD9AE90A6F89054F742735C9F32E1024673C29851489F104670E,1,944,3530,,,,,,
898C1DC144096BA442E9BF57BF856CBE9AF48D6E5EC47549D73B7DA34E13FBD0,2,1104,5205,,,,,,
89B05627F6FF1BAC4A139257BBDD29B25E6B6D6B3F4990B16880D7337527A46F,2,1231,3980,,,,,,
89CBBF4DBBC049C730A394BE536E45503FE9CC2255280DF8BB8E124A08F5F265,1,1773,7810,,,,,,
8A08B0AAADE77D213599FD8AE3C6A21AD28C84B9E7F97054611C53650A20BB41,2,1757,7792,,,,,,
8A27333374AA9823A6511C5F4C58E2AB4B4360757DD63E78A075C0FC8820C6BE,9,694,2501,,,,,,
8A74C59B3CE5BFE08A227DD2A8B2E96945FCD344A976328B8A365F6AECB7634E,5,503,1927,,,,,,
8A763B45F7AD2EA72754107CE5AD27C68D32C3F11757225D9B7B3178FB8CD26E,8,893,2489,,,,,,
8AAD76B351EF8AA80896F885DDA628A4FFAFAF43814048B8C321BA60BDDB59BB,1,555,1585,,,,,,
8AC97C44800CCC01C9D87072D7F4F33D968194AE72DD17471CCD703BFC94E3AF,18,1757,7792,,,,,,
8AD6FAD9DF25AEA5B7B26C3405BBC1EC1DF35E0D33EA4028F3B5BDF3B2522240,1,413,1148,,,,,,
8AF1579E42A4561786157902A67EEEDA490787DC7573927B98DFD088B0706F25,1,375,1255,,,,,,
8B0A57882B77EB131632988457176DE27C21A9D59FB0D629121200D00AC434D1,13,1611,7118,,,,,,
8B2B05F634E125CA4496F8AEA99F66344CDDB0FF8476FD8E22777FC9297A7805,5,746,2442,,,,,,
8B32649DDF23F05F84B803E4987A3A2E25020CD5842CB1C41A106BAC81F5779B,1,828,2973,,,,,,
8B3EBAD5E80C065EA463C96C74D95CEF231CFD0CB17BA68AB549AE58ED1849EE,4,747,2357,,,,,,
8B53DCDA7039A77681989C705A9389DDFE31F0038330A982987B737DD1DF2C83,1,917,3242,,,,,,
8B59CF29A4425AA7C7D192378AEBDA8357341E5A6393F1666ADC76EB40AE5A79,11,1119,3608,,,,,,
8B7EE50F0C5F63234DD57C5C39521EEADE7DF8D3B33C33233ED26A76A30299F5,32,1353,7032,,,,,,
8BDD599B47F412EA5369BF32F2778C16739C7A35125C19BD4BCB4EEF40AFEE12,10,1757,7792,,,,,,
8BEB7C01A7EE8E3DA679B0FA7DA3FF086249BA74A65F7CB8BA46C100D32422E2,2,2808,11336,,,,,,
8C105F075BF6953ECC3ECF098F221410405CEA1A2423C0E9AC4658E01C8562AE,2,894,4365,,,,,,
8C48579A3724BEE666D9E32016B04653D39D27996A4E99A1A8879205F807D65D,738,1201,5865,,,,,,
8C8778171242BA91661C7A2E58EE2AB8E5D033BB72311F394FC2231510E37EED,5,760,2257,,,,,,
8CA959EE8F132D5038630199822B2D0F228E6028A7137FB1F76D92D30FF3540A,3,924,3290,,,,,,
8CB684F1C8FDA8D16E9399F9B75AE1972888BA4398EEE1A7BAAB311DAEAD5F0E,8,665,2191,,,,,,
8D40BE3A96ED366DC097A5229EEC64485ABC6D53515E6F38BDBEABE8FC7094E0,6,1197,3570,,,,,,
8D55D618B7C796EB3A58308F8A781BC41480EC8E5B6ED4351B37AEDF742C2449,5,674,2261,,,,,,
8D6979E7736BF0D2A87B14422D5127AEAAA9BB1DB0511666885698281BEF68A1,12,1660,4655,,,,,,
8D94B02E9A92FDC19479AF307FFFA553134C9EEA5FD5AD20D2A6B9673C5A2DCA,6,849,2366,,,,,,
8D988D1E43BD87405334589F2E10B1E150F748ED1C152A08A38A753BDBBE1488,1,1822,7508,,,,,,
8DA83A2A5BC0FD45E1F907C99ADCC944109BFF57878D5DF6038D6032C21CC3F8,4,899,3101,,,,,,
8DB012663C4EF909BDF5A03848071D1667BCA4BF8CB45CAABB10C170727B5FA0,6,629,2361,,,,,,
8DB23C95A9652F606602B3A8024386FA005DA0144D36B95ECB8FB6713282175E,254,748,2300,,,,,,
8E180620757A954622A66991DA474F68DCF00BD9C153BA8C16C15BCFD0E2651A,1,1285,5046,,,,,,
8E1E36EB69B7FBF6A17D1A59BA62B4EABEA5ED0FE74FEA4D941EF69D11FE5E80,317,1231,5153,,,,,,
8E200E41608D360507529A225BA29ECAB4EE0CA913D70CB8CD8397673DC9DEF4,4,2125,7234,,,,,,
8E3BEA5431C4DC0E48AF7B066712376B6AD4542AB7774D082076A42FF34B8A73,4,1294,3962,,,,,,
8E5B47EB33029F0F0F8A5CDF35A8841B47570D5031684D21429CB3F0AA42373B,1,495,1531,,,,,,
8E676C8F2BB7E48F09B49CF9E92E1F93C1FA8EAC97056AE980B313C385CDF46C,19,366,939,,,,,,
8E8E0A5DC06BEE8EC501357393CC78D1B46FE5D2152085BBE896BEB1E03FC0AC,2,784,2138,,,,,,
8E95B69DD5551E72CB1CD8570B4D369044E4710A31020C7AC8F3587C1D316B0C,2,990,2833,,,,,,
8EE3FE1A29113A602AB4B2C78F7BFC1B1EF315064DC8641698D27056060F9A7A,3,720,2197,,,,,,
8F032A319D3DD717833CF00AD409B76AA0B51A3BEAF9D300A1DEC8E099F45B4D,107,2337,7549,,,,,,
8F411A5782A6B8BBF58EA2DB68B59B9AEB2F1E19E3D5E7609EA437DE18FD9998,40,1390,5008,,,,,,
8FD33E4A553641106573F86D6B82F35CBF711591540DB5D62240802EF9BE6377,13,1958,8642,,,,,,
9016B463CD5EBC6891E1498DFD1C05DFAD4C8318FCFFE6DFAB1802AB3616E7E4,45,1176,4530,,,,,,
9017A1131DBBDDE799B54AC189D24731C8DDBFA413D6C371E2A590AB8618D535,1,1757,7792,,,,,,
901E86ECDDC48BF9E62103EF0F3FA0F4E9E8098AB59900EF2347107EB8199D43,4,877,3496,,,,,,
902F1C08C5F80CC7933477AD8E8C385A71DF4ADE8363AEEEE85B2E8578C84625,2,1757,7792,,,,,,
905B587A302E5AA922C3F9474B7324BFB240D555E7DB88C64FF7ECF8593E3408,5,1757,7792,,,,,,
906257670F73FE7484BC8E3FFB42AD274B0977A7D0CA1857AF687FA84DBEA041,3,841,2299,,,,,,
90C2F29F4A016C0432A497FF18781A2457A0822293AD336D5CA3AC81F7BFB99C,1,792,2556,,,,,,
90EF5247A004B6AB3E0D35AAD688A0A3EB4397882546A7362667F7DD49DF2BCE,4,894,4354,,,,,,
910E418E5E79BD9C5B6CD7212708F3AF23221CE17D6DA3D1BE39CFBFC5C09FFE,5,2140,8554,,,,,,
911C14EBB1D2DC05D18BA2FAF22C18FDBE6BEAEF9E86786CA56575C9B133F6FE,3,1385,4543,,,,,,
911C8434716DB01431A7315261F71057DA18205A459EE38B477F73C4BD31E2BD,8,1367,5600,,,,,,
912A59604F652E7314735D79BA4CAFF326E9E7E05DFB09AF73B146814DE962A3,1,1757,7792,,,,,,
91764B57CCF7F1368C9FE2703C1F0954E83165C28914CA80C6548D4F2AC91AEF,5,1773,7810,,,,,,
91B9A71475F8D0F70DCDEAC0976BA35F0CD66D0127F3AE28D2C72E4CC1EC2BA1,1,2566,10730,,,,,,
91E3BA47287AB8324255A38732C84231800EE4BF69D11FE2C1E2FA1E58399B3C,1,1482,5333,,,,,,
91E4B1EA0380A4749428150F7CBC349EAA107E7247F704F6E170209FEB68E2E3,2,1405,4893,,,,,,
91ED43F56E5E51C5ED7997E4C0EFB9B70FB32752FC0B27355E1638BEF87A8AB8,1,453,2210,,,,,,
92150D06EFE505D01C511B417675EFB054650C0ED1221F30699EDD92FA48DF71,4,894,4363,,,,,,
9230CEC1009A6C73EA192535CF34519A4023AAA083122BD967A93568F580E18D,3,1189,3328,,,,,,
92624EF10DB90B171C89AEEDAACEDD8922A420F3C3BD6F7E9067456F28894240,2,1362,5791,,,,,,
9276EDDAA77193D09130069547A5BA5A50B4EF097F95174080A83F8723B2F436,33,1073,4761,,,,,,
92BB45F75BF6676A54384F3D5C5DC5266F23C602F3BEE926E0C5A64E02E78DD7,423,1773,7810,,,,,,
92C59129BA719A53D643A37D439D5127B50B6EEB3F224E1B3695329898958FA3,7,2639,8842,,,,,,
92D6202131851A450141C1087DF596FE67B10F599872344CE6B768BF3B55B74B,3,745,2580,,,,,,
92FB0362A66C5289952052F5F2B4C83E8ECFCB84C62F8FA05DEA89036146BEF5,49,1773,7810,,,,,,
931410D0D9371148E3F000C88B547FA7098B23C7D7D9D1786489F8326908C400,383,1757,7792,,,,,,
9338F6D517D42528AD07F361299D5790DCE47B93ACE3D235F10C1DBB7C000044,3,1674,7011,,,,,,
9349098B52432674C5557BB59DBEE11C3C95669AEEDE46DA062310FF6389B23F,1,728,2709,,,,,,
935EBA9DE9F47A3B3C17302C0A3074F6A99A7CCDB4AF4D5BA5D40B8C6F0A9498,2,1252,3806,,,,,,
9379F366BC964AA0DC54D03604C687428BF70534C45B8B5B68EB76EA34179CA7,1,1968,6664,,,,,,
937CF415546140AFBEC761C7D67446FB521C67C19F0530F2637572E40F557A18,1,1757,7792,,,,,,
939FEA8F3122FB014D3F0B7D590B7D8AB63901851F51595315FCD648FA9A0950,11,1237,4341,,,,,,
93E3097F895A384235C579C471DBCB231854C13750DE7518AFC252BFE066B1F5,4,574,1483,,,,,,
93E7B564908C575E841FEF677C8B73AB74EF7B5B2E53436F7200FCFD3F5137FD,9,1474,7329,,,,,,
943EE1AFC1287FFED39010EED8239CC3B293666E8470A60FD7DE32F0FB6D6577,6,1757,7792,,,,,,
9443F9A38FA103C1B62D6F29CD2E2C37462EFCE42B6F244E774C2BC7FB6A5E47,2,432,982,,,,,,
949021DE4D4DB6FFFA035327C9BC49864740AA3646B4222078517A5C9C6E8076,2,1425,6098,,,,,,
9499FABCF938186AF1FD5D95F968074061D249B397486F58169B679EEBAB2BB0,5,715,2616,,,,,,
94BC85F5458E313AA138C9F4E4B8ED3AB8642694A07427B80441B8A538EC462C,24,1194,4239,,,,,,
95365F74B549EDBE39E5162DC5C005283A7F31A72B847EF55692B184F7515335,55,1120,3336,,,,,,
954262E458F627A283D9F676630874C72897DF6E6C28D1FF2C126BCD49445586,4,1412,4740,,,,,,
9583C1D674C58C018ED0C8C3FB30CD9F8B995332D08566A208F0706706246FE9,2,1838,8417,,,,,,
959363A4B6F93BF556CDC94C9FD3B4526720FFFDD7E0E367B0861A1670A1CFA3,6,403,1205,,,,,,
95B026A7D04A7B68E8647E69DE89061219D6AB22A8EF6B4DC7C2796333B57C98,9,801,3372,,,,,,
961000B0387C2D8A5973A3E3C325254822DA4BC60DCD466C9265DDDA148D5C72,33,1758,5743,,,,,,
96BF93B90BC27F6383DE6F30EBFB07B59C2C33F4E4AF0206F018CE8C0A680D79,1,432,982,,,,,,
9742337482B477F87A524704EEB7863EED810A0DEE62D9F10E446D6ECA73B041,1,1010,3925,,,,,,
97E1DFCE0ECCD0979F7F5FED8C8E6EB84614E452B859BB704C6DA2F72910FF51,2,1330,4496,,,,,,
9836781806F3B08E16798C936D8DE24D1B19170BBA137CE178327D84E5FBD6C4,66,1231,5153,,,,,,
98462C162CA56052A01FFD64BA7D3EAAE87EAF373865B574EF47888BC263821A,1,1093,3824,,,,,,
9849A6459A3FCB12CBC52243C470DA013BC76906D4E21E7A2209A6C898109ADE,35,1773,7810,,,,,,
98A1E2D2EE012B99D1FC55B58570DA401C85337739D59000E403C2D4C8FC0D31,30,504,1830,,,,,,
98AE30D5A7D29311600AE56500F060BC66D8187F05736F84E49148371CB05E17,1,1128,3980,,,,,,
98BF3018C3BC1150700D60D0AD1FD468BCD48D2D05EF0824DAB0D13D6E4608E3,1,1057,4926,,,,,,
992C5DD1F1A201C4BADACEB0F02E4E2EF7DD3C67DAEBFA582A6F16B0089B65FA,1,512,1584,,,,,,
9982736252156A394631CF5B6B4074E911A44A3C5AA2A7BB24C169C586D32D3B,1,1773,7810,,,,,,
99D6AB0CF73568E9F69818FEBD96DEEFF9CE790DCA787A37EF199BF5E187ADF8,1,892,4362,,,,,,
99D7BEF826A7FBFB34EDF63F60B7ECAA095493A29EB91A0DC44BCA7E7431BC85,1,741,2017,,,,,,
99F03BF7BC45D007D9B776745A581EB81999BB184E7147FE5C5AAD5F52CA8F53,1,1019,4379,,,,,,
9A3D50505DF99609E12BFC97E15D21B6D53047AA05109D3E49C3250A1D5DA6C8,1,1074,3851,,,,,,
9A6AB71A3B1975A799142B934E31AA54D76CC582C702619B06B0C9B0D8FC4C00,1,1137,3969,,,,,,
9A76BE2E9F1BA3912EF12DA1405E93C842D82802922B61DF72BF417221BA9651,1,1099,4392,,,,,,
9A95A7576BC66A5B2E98EC5660CECD38F2D048CEDA55F586B77BFF9E57E0C6E2,1,1452,4724,,,,,,
9AAC8BF8D9951CA285C1644CE711D717B11D958A5E4150E061BA36F086C74550,1,2155,10530,,,,,,
9AACD627E05CA06E7ADF9E79F882737EFE741CDDC95B32556B1CFC3B8D37CB35,1,773,2264,,,,,,
9AC750A2D51063D18809B9BDB38A6F708A6A39100BC915C249FF4CE1B187C3CB,13,743,2827,,,,,,
9AD8FA135A35D870F6DC75E57BD9F3AE524D6084411239DC028EC78F1D5CFC54,1,1743,5501,,,,,,
9AF7859F707EC3414656685A1189642E3862E89DBD491C4959DE22F41A0DD7F7,1,1620,7215,,,,,,
9AFEB0B4231F860EFF4629BDF50542E3411C44AAD7FEF2FC9FC96C52D6948B02,107,713,2608,,,,,,
9B00AECB95DF038C1E948753EB36DA88932D2E604D096CCCEA4B3611828B53AD,1,1189,3283,,,,,,
9B38ADE16E80CBC200EB2B172659F54FC30D833704E7BE00B289550DBA0CB3F3,1,2519,11455,,,,,,
9B3C0EEDCA94F147463F74A599990DD8D79FB859765AC46B1CCE9D399C9FEF54,48,2399,11248,,,,,,
9BAAA0DF7E7AF3736E04098EDA6857F9C97D8DBE204C1025E85DD8C298C18E0F,228,1757,7792,,,,,,
9BB3F6DBFCDD0422113A6D6094C4A63DF53F3E579EF45DB80AE938F041F7B626,1,951,3582,,,,,,
9BDAD60D100CD8E5DCBFE0773C4195B05944AFB6F9154B7DF7AEB0096C6BE2B5,1,1129,3778,,,,,,
9BE747D0187AA4C2EA9166FF4B58282486AACCD83D63F00707B533FBE6FF1CB4,1,775,2487,,,,,,
9BE877EBF3207E6BF32EC503A34216F481619AD6C5222BD54025F0D61D728CD2,1,1294,4770,,,,,,
9C589E849F1C1BDEECCCBF86406E5E77152D884584707A07DBDC582F925E71C3,1,737,2128,,,,,,
9C7A92F7804B4C98E8D21B3DD96BAEB80F2D0437A1AB83BCAACAFE23F364432B,57,1129,3778,,,,,,
9C846FD8F284B6A31FBD95AC7957E1A2E207401AEEFDF01042D6B6B56BC77DB0,1,1450,4085,,,,,,
9CEB5EB033C27AD658F3CC91F2A769EF901C27B48069E096893C636A84C384AB,1,1302,3844,,,,,,
9D1D85582A78205C4150DB7206278F9602884124642C49470549611748B12D73,40,986,2823,,,,,,
9D2960C36E3C9A33E767509328635205498C14A5D370D2EC24DD0BE9D518BBB9,37,877,2344,,,,,,
9D682652346B53C963576E92115B53A061345A692C9B45C2297F15176934CD4F,1,3010,16106,,,,,,
9D99722E6B91693A629EF76378BE01C9291789B63391098A9EF21813B5579605,1,1757,7792,,,,,,
9DC03D9EDEB804FFC24E216EAFCEE1028034552829ABBB7B584F5A07305F7CE5,1,778,2894,,,,,,
9DCAD30DB876AD2E09B92FD400AF3813B924BAAC12A978BB66BC271037E6040E,1,1757,7792,,,,,,
9DDB570D40EFBB446CA16E46E67B02E81F48767DB5818F1A0AAEBA97E7D8A6DF,1,378,811,,,,,,
9E3BCF90A7DA96E2DE6147E5D44100B680F9C92FFE39404D9459CD5735884298,3,1559,5162,,,,,,
9E55C093EC873B0702D23B071981EDACEDC94050B41871D2849DEDF01B72175D,1,564,2035,,,,,,
9E57AA329017255E8594F46BE2D6468BE6286073FEBC5AA64A7B97F3F2A04100,1,573,1879,,,,,,
9E633066FFFFB7F05F509AB36715874F2DF4D85D8081146EF92450071F025866,1,1385,5386,,,,,,
9EC1223A5108B27C7F38D27BF3BA9223763D53DAB9A37DC94D6978824D25FF27,1,1232,5029,,,,,,
9F2D74A54F09D36386D44F92892848F72FD5B360A97A3252D2A9DFE65734A6DD,1,1309,3895,,,,,,
9F4F87FD197E854C3717A8E6A9B9B28665403953C54E927BB9E6D00406B3CD13,1,1757,7792,,,,,,
9F589A1CD627D73B6EEEFF0C7F931D343DB4A7EFFB3010AF0492495122E0AD2E,1,1096,3268,,,,,,
9F8E54DD3C99602B823E1A23E2C4798D48726F6F2804027560EA82CD53F82CFE,1,3228,16704,,,,,,
9FCAF1053DCC4F82A755587920F744866887F38D081807354846D1837E6EE085,1,1094,3262,,,,,,
9FDD86BE88D872AF7292120BCE9BC4A8EB2746BBF0E63E645CD513653ED197D6,1,1773,7810,,,,,,
A023BABD6530FF93D195D706CCEFBFA8728E4DA2EEFC70028478907EA765622F,1,1190,3086,,,,,,
A08CAAAFB120FA5A8F1F22C42D263F0C5385C7EA5CEA2EC82EEE92ADFD7BA621,1,226,498,,,,,,
A09F4EC68B6294A48F9EB9C0B499322C4C8BE9ED9CF63B7EE159283459B5C525,1,1164,3443,,,,,,
A0E7BE926CCC6D337E172BBE1C63808379EC0B7FDA14510E02970DCBEFA28239,1,894,4357,,,,,,
A0FEA474A53C85FB43D9992E16C90BC1F61F4B37B44B39459D0C58A6BF453F45,1,646,1899,,,,,,
A1120A2368B5E470206374D3CEAF81C8CCDA9E064116E235975B7562A5F77182,1,917,2499,,,,,,
A14E3092F53FC1A93B5F5FCAF3E3D6AD67873EC5E22AABD395AE8C307B2FBE07,1,2904,11810,,,,,,
A14F834E3CC960AC30C347068263F2F2FD5FE805D1B1A3B9162751C6EC5AAA10,4,1452,4724,,,,,,
A17115155287AA669CD272B270E6D05F9CD2D5461A98F44F1C2A5390A2D99673,1,784,2198,,,,,,
A18DD45E04B83FFE2F93654BE20D32DC34017C516F1084C6DEF90FDD2AA77977,1,864,2861,,,,,,
A1A05B16105D80C70183D633A5F2FF7B103FE33AD890D3FF052AD08AE2E40022,1,883,2504,,,,,,
A1A41ACBE69C65159799844C854EB6E92B4454430B3BC258CF9CCE0AEBC36402,63,1274,4178,,,,,,
A1BB068ACBC7549C3EF357409DCA0462AAE94787C2D507C03D8682DBCECB94FA,1,1448,5697,,,,,,
A22D71DDCB6602593005EE080AAB4645B5EBBCC91EA84DD11FE9D723B398C673,1,657,2305,,,,,,
A24D7E72CA983F2E945D7C0B71797852A38D00BD190D59D89E5545C5833C6719,9,1167,3670,,,,,,
A32D4205B71FA5620A5C24760DB3268593C0653D9CCCFDE25BFD0AE315ACE4E6,8,1365,4715,,,,,,
A337968B484359DB18407ADF53F50BBE3695DBB0A4FCE928AA1478B116AAE873,1,1026,2821,,,,,,
A34CAE0D80F8096C8F1D6043316BF3FBFD3C7B5508CA48DE28BE10F99055E892,1,595,2157,,,,,,
A34E10315375B48A44B6411C7FDE13782B73FC204A1593BF1BF702FF653B73BD,1,489,1519,,,,,,
A34E28CECC8905758B38CC71B744CB7EBE7FC7042CD4C4193FD65F5E6C008FB6,1,850,3035,,,,,,
A35EF20CB2FD2932D7740F06FC94BB90EA30354E19C2CC1C1E6EFF84A3E5BBD2,1,498,1263,,,,,,
A36BA85C68D09273D871630023865BC03E7EA132F18F7C10DE238F4FFF11B3AA,1,1757,7792,,,,,,
A3A3AA747C7F57DC31F1A641E12302AA266F82E8DC9C67ED9690F493CB6A4A2F,1,1378,4364,,,,,,
A3A58970CDDD038D1102AD046E03B3E20B34DBB1567ED1837EBAFFA51D632A77,1,497,1527,,,,,,
A3B18380D9B69415C49674A6C116384556A6FD1E23B5A27BDD67F7A5AF8E062F,1,917,3242,,,,,,
A3C9C03088531031B8369C02A1AE0B1F352F7F7884C322128F752CB2D4BBFE9A,1,1757,7792,,,,,,
A3D31CC8554D11C883AAEE7FD0FD41AE5B7CEB2059387869007BCC6BB3C4FC94,1,489,1519,,,,,,
A3ED4581CA26CEFC2DABFA0E816B9A9A1A15CE0EC2E92BC5E6266B12159F93E6,1,474,1346,,,,,,
A3F7B95DDBFD847E59D9E03680838CC5A03440F7F2C261BA22A8F119CD990564,1,1060,3591,,,,,,
A3FE2752536C873DE1BCBC9909173D9377ADD7A18B4AB75A0D04DA55D8E78B08,1,420,1139,,,,,,
A421A69312BC96198B3A2EB6F6CFC92B6E36C0BE2610DD9159E40F13DB7386FE,1,1929,7114,,,,,,
A443137542D3E601E8E93D23C37D3CE9E05FD89248105335350DBC13295756EC,24,366,1165,,,,,,
A44EEC2E4C959A003C228D8413D0CB428C3EFFBB45A16625FEB10002A8382D10,1,784,2198,,,,,,
A481E2C9FA1094D5792F3105ADAE6208F31A209A958C829071673EDB5AA5208E,1,770,2927,,,,,,
A4AE40445BB7B478F40A5B9FB0FD34A1133EE0551950B9E7934F6ECB557C856C,1,1302,4583,,,,,,
A4D75F388B26C300B1149A0C452301D0817F0D1B07E3C0FFF0AD708ADAA0F557,1,1309,3352,,,,,,
A544693BC74940DA83C6940D83900A96A25E5C5925ECD9B30CBAF64E3C979CE3,291,574,1483,,,,,,
A54BD2053B8AB1C7E36858CDFDEB031EDB74DC496D5927E656197C4BE666E633,1,1779,7053,,,,,,
A5536FCD9F610E56DB1801697F075B9720BC74CBE0203F8DCB16A718C6CD4B0A,53,514,1579,,,,,,
A5563751EE5944088BDC97A8B18C302CCF01203E08E3779982D381B7B6B947E0,85,1231,5153,,,,,,
A571B26DEB62423A5C0A9110A470CC87CC7375A167E72A1F6CF8A92F39394ABE,1,1144,5554,,,,,,
A58DBCE079F69A1E54E6A16A8DDA3AA2496883EE2E61BECEB76997E390A9B179,1,985,3249,,,,,,
A5CBA092FADC1441FF1E063EC35F9675B2D5FACB936150D0F1EABB941A292183,1,1196,5246,,,,,,
A5FC8FEEA3DAB57F9D7CA8050723E73F283F2DB1C19D59C5BE1BA58E9EC2C8B7,1,2035,9876,,,,,,
A635C38C32334EFA42E86DE17C21163A47B5C4EB1EB905AC844B6DA93E94BF92,1,745,2580,,,,,,
A63640279F8D91601AC546F0C908ABD5F2669C3E62DC8AE9FDF46C045803C6AE,1,1773,7810,,,,,,
A67E98D25F7A305E3117F5D83E5DD1369A06ED38E59927C61027A76A6B1F8596,1,845,3768,,,,,,
A68EFA6D4746F3C1204FA3F2CF33FF2A385795C5B9CC4BA37E5A67E449E65645,30,932,2852,,,,,,
A6F4C8DE604D5B9B3C6D2C6E2BCAE4029409AE24F92EA3ADB26D71E38DADA37E,1,1086,3637,,,,,,
A6FD8A3E14BA03C533793108872EF4854C0D27CB58AF5DAD4A6AEB8908FA4512,1,1013,4333,,,,,,
A7469FF9D18E7A0099F0041B123141D3FE61BF427E47D09F5EBAA32CCE4FED16,1,1338,4868,,,,,,
A7B69335318CA9264EF145FE9465E6ECAA9D35775D312D5920795F9AD8748369,1,1119,3607,,,,,,
A7F1AB59F71717D1075AD1B0CF8FADF6D1EDCB83925E4599DAE64EE483F8C89C,1,2716,11006,,,,,,
A849255B5088A3DD92BD1FB0C5CDBE6CFFDC279C5242C1D534690E10DD136C19,1,1773,7810,,,,,,
A8726D22A5480651C395C88D9CC24C0CC7D8B2D2D626526454EF96DAF0BCD999,1,212,340,,,,,,
A8C11866B98E6D6DB57D22DFB9EFAB45D5B40A6F4388B6F7B3FD9439EFF93B56,1,557,1251,,,,,,
A8D9E8BE18232CB24FC4F7B58AAD7003539FD632EA391221D3A16B61D3FC2A5D,13,806,2298,,,,,,
A9329925944F1B27B6C101CFE0BFA2919704C27138295BEFF3801EC315CD618C,1,1088,4260,,,,,,
A95F9751A42210E038BC9B5B6AA3954D6EBFDF696AA217E0FB155E37A18889A5,1,568,4924,,,,,,
A9623DE0039D76B051571DA2753B42420C45FC7086696CEF074D42E83E7203F9,1,887,2497,,,,,,
A99E6258D76FFF677B43652B31E62C53EF7D75A7EFDFA21E8B6EECAE9B5B2635,1,2502,8044,,,,,,
AA2429543CC7156F3EA04FC8D038D1AE31E9682E02ED59F26D4D82E1BCE77AFA,1,1732,7126,,,,,,
AA5B969CC77CD4E53B3CEC775419CC051D660B90D3DB597A5A6E750F87A781EC,1,927,3313,,,,,,
AA87BAFE19F19290F5958831C5214A0596E89AC5F34F02A1F0633DDCEA62E837,1,889,2996,,,,,,
AA8A61E53D5F1269853843DD65355F3875CCDABA74C808ACC080C9E250B79717,1,714,2610,,,,,,
AAB6B0787D2D41060F93B244E02CF92CCD44709C89DD5044006E9A2D50EA9D2C,1,1452,6021,,,,,,
AAB8FA17B2CBCC7C7224B311B6ED9A72EB66897539C58355E829F3021D6F75FE,1,574,1483,,,,,,
AAD9D58349C06BBCC90357C0F66A50FF1E2900FF64349298EC2095294B4FC536,1,1071,3240,,,,,,
AB282A2F4EE3A74E3BCDB8EAA508FA430457EB72A5ABCCACF7D42649C770368A,1,1757,7792,,,,,,
AB291245A96F2598DF7F5CB7F8EF51109B64198A47631ECBC2218D9E54CB24B3,1,3226,16700,,,,,,
AB9C61191CACCBBCA2E9EC5CF8226C1D37D2FC6EA9931B927944C7D1D8A7DABE,1,557,1251,,,,,,
ABBCCB8301E2D7FB66D0A7298D6D70001D82A177E374EF2A3C5D7F5B9D48D6D7,1,1757,7792,,,,,,
ABC8798080C7D0CA3190B8D5302EA1AE6A6EDC5EF11EAD3751C5E1F5422915F7,1,1297,3975,,,,,,
ABDEAE8A948FB100D67328DAA4E718EF8D2182460DA39453B5FE010C65B39D88,15,879,2546,,,,,,
AC09319AA350161C0F8368BFA2D153BCE0F569750B44879E6DFC38C15DCB9DD5,1,3203,14812,,,,,,
AC82EE71083271F707BAA10B4A3326235CAD038BBAD82345DA2439A2DE91176F,1,1621,8517,,,,,,
ACF1A298955796EC841E5E22E64A1E16429BD9A35CE395790A7BCC8F339D55D0,1,944,2829,,,,,,
AD07AD23AC34CABA6356D01C4A20B1A2E12C805B3A2DF76042083327D5301A0D,1,757,2290,,,,,,
AD38E72BDC2993F0016B471CC219FCC185623C635B04E5A5D0722ABD49C452F0,1,1757,7792,,,,,,
AD4B8A200E9BEA1F044DE9B816E120B6B8565F8417D858C6D87C09BC94E456A1,1,1671,7019,,,,,,
AD4C759C30D9D813676EAAB1F629EFDCEC2BF0F64B8F4410A04C3EE73709054A,1,1773,7810,,,,,,
AD50835D326D92DC9E468712A381016014424C936DBEB9AE0F87F9B728832E09,1,596,2042,,,,,,
AD752CA3C76D49E30E738E65F5EEAE4716D38C9DC190DF36C7F69B3FA5166EC3,1,769,3338,,,,,,
AD8F314F4DAF352EFEFB080AB8A0938C666393429AFB4E211F77ED6ABAFCE591,35,1202,6077,,,,,,
ADAC30AAF37E1258E96995624C78858DE13052E6055B3913EA0D0398E1113872,30,637,2118,,,,,,
ADDA49896FC310D397416BD5E55EE811FBB4044B4145CD2213ECDFD76F1BD75F,1,1656,4640,,,,,,
ADE562780CE9AE238C42E530A4F55A589E3683EA86C0714A3F41CD1C2C7445AD,1,1690,5084,,,,,,
ADF75A1C65296D7EFA2F5F8AE5E48FAE1ECAC84CC4AC17029AC9088E0AC55F82,1,489,1519,,,,,,
AE1297A43DF54FB1954A0519FF08232232408E062774022F3237F5C76BA8591D,1,1952,7718,,,,,,
AE484D5C75AB36F6C21DAE2CE8D609C8EB15CACA7B8FF34B2F9B4887E5B7A1CE,1,2430,10124,,,,,,
AE72093F870D9F2F6BC23DA2814EA47344AF1DD84298B2351A7EEEE3110C2E03,1,493,1524,,,,,,
AE797A85B65B5ABD7F1D8323F670C5BE55758757B530F14E1698FB19340FB687,1,983,4950,,,,,,
